year_month,district_name,market_name,commodity,variety,grade,min_price,max_price,modal_price,price_date,year_month
2020-04,Agra,Jarar,Potato,Desi,FAQ,1150,1200,1180,2020-04-01,2020-04
2020-03,Agra,Jarar,Potato,Desi,FAQ,1100,1200,1150,2020-03-31,2020-03
2020-03,Agra,Jarar,Potato,Desi,FAQ,850,950,900,2020-03-30,2020-03
2020-03,Agra,Jarar,Potato,Desi,FAQ,850,950,900,2020-03-29,2020-03
2020-03,Agra,Jarar,Potato,Desi,FAQ,800,900,850,2020-03-20,2020-03
2020-03,Agra,Jarar,Potato,Desi,FAQ,800,900,850,2020-03-19,2020-03
2020-03,Agra,Jarar,Potato,Desi,FAQ,800,880,840,2020-03-18,2020-03
2020-03,Agra,Jarar,Potato,Desi,FAQ,800,900,850,2020-03-17,2020-03
2020-03,Agra,Jarar,Potato,Desi,FAQ,850,950,900,2020-03-16,2020-03
2020-03,Agra,Jarar,Potato,Desi,FAQ,850,950,900,2020-03-15,2020-03
2020-03,Agra,Jarar,Potato,Desi,FAQ,900,1000,950,2020-03-13,2020-03
2020-03,Agra,Jarar,Potato,Desi,FAQ,900,1000,950,2020-03-12,2020-03
2020-03,Agra,Jarar,Potato,Desi,FAQ,900,1000,950,2020-03-11,2020-03
2020-03,Agra,Jarar,Potato,Desi,FAQ,900,1000,950,2020-03-10,2020-03
2020-03,Agra,Jarar,Potato,Desi,FAQ,900,1000,950,2020-03-09,2020-03
2020-03,Agra,Jarar,Potato,Desi,FAQ,900,1000,950,2020-03-08,2020-03
2020-03,Agra,Jarar,Potato,Desi,FAQ,900,1000,950,2020-03-06,2020-03
2020-03,Agra,Jarar,Potato,Desi,FAQ,900,1000,950,2020-03-05,2020-03
2020-03,Agra,Jarar,Potato,Desi,FAQ,900,1000,950,2020-03-04,2020-03
2020-03,Agra,Jarar,Potato,Desi,FAQ,900,1000,950,2020-03-03,2020-03
2020-03,Agra,Jarar,Potato,Desi,FAQ,900,1000,950,2020-03-02,2020-03
2020-03,Agra,Jarar,Potato,Desi,FAQ,800,900,850,2020-03-01,2020-03
2020-02,Agra,Jarar,Potato,Desi,FAQ,700,780,740,2020-02-28,2020-02
2020-02,Agra,Jarar,Potato,Desi,FAQ,700,800,750,2020-02-27,2020-02
2020-02,Agra,Jarar,Potato,Desi,FAQ,700,780,740,2020-02-26,2020-02
2020-02,Agra,Jarar,Potato,Desi,FAQ,700,800,750,2020-02-25,2020-02
2020-02,Agra,Jarar,Potato,Desi,FAQ,700,800,750,2020-02-24,2020-02
2020-02,Agra,Jarar,Potato,Desi,FAQ,700,800,750,2020-02-23,2020-02
2020-02,Agra,Jarar,Potato,Desi,FAQ,700,800,750,2020-02-21,2020-02
2020-02,Agra,Jarar,Potato,Desi,FAQ,700,800,750,2020-02-20,2020-02
2020-02,Agra,Jarar,Potato,Desi,FAQ,650,730,690,2020-02-19,2020-02
2020-02,Agra,Jarar,Potato,Desi,FAQ,650,730,700,2020-02-18,2020-02
2020-02,Agra,Jarar,Potato,Desi,FAQ,640,720,680,2020-02-17,2020-02
2020-02,Agra,Jarar,Potato,Desi,FAQ,640,740,690,2020-02-16,2020-02
2020-02,Agra,Jarar,Potato,Desi,FAQ,680,760,720,2020-02-14,2020-02
2020-02,Agra,Jarar,Potato,Desi,FAQ,670,770,720,2020-02-13,2020-02
2020-02,Agra,Jarar,Potato,Desi,FAQ,710,800,750,2020-02-12,2020-02
2020-02,Agra,Jarar,Potato,Desi,FAQ,710,810,760,2020-02-11,2020-02
2020-02,Agra,Jarar,Potato,Desi,FAQ,700,800,750,2020-02-10,2020-02
2020-02,Agra,Jarar,Potato,Desi,FAQ,680,780,730,2020-02-09,2020-02
2020-02,Agra,Jarar,Potato,Desi,FAQ,670,770,720,2020-02-07,2020-02
2020-02,Agra,Jarar,Potato,Desi,FAQ,680,770,720,2020-02-06,2020-02
2020-02,Agra,Jarar,Potato,Desi,FAQ,720,820,770,2020-02-05,2020-02
2020-02,Agra,Jarar,Potato,Desi,FAQ,720,820,770,2020-02-04,2020-02
2020-02,Agra,Jarar,Potato,Desi,FAQ,600,700,650,2020-02-03,2020-02
2020-02,Agra,Jarar,Potato,Desi,FAQ,600,700,650,2020-02-02,2020-02
2020-01,Agra,Jarar,Potato,Desi,FAQ,760,840,800,2020-01-31,2020-01
2020-01,Agra,Jarar,Potato,Desi,FAQ,760,840,800,2020-01-30,2020-01
2020-01,Agra,Jarar,Potato,Desi,FAQ,760,860,810,2020-01-29,2020-01
2020-01,Agra,Jarar,Potato,Desi,FAQ,760,840,800,2020-01-28,2020-01
2020-01,Agra,Jarar,Potato,Desi,FAQ,760,860,810,2020-01-27,2020-01
2020-01,Agra,Jarar,Potato,Desi,FAQ,760,860,810,2020-01-26,2020-01
2020-01,Agra,Jarar,Potato,Desi,FAQ,850,950,900,2020-01-24,2020-01
2020-01,Agra,Jarar,Potato,Desi,FAQ,1000,1200,1100,2020-01-23,2020-01
2020-01,Agra,Jarar,Potato,Desi,FAQ,1200,1280,1240,2020-01-22,2020-01
2020-01,Agra,Jarar,Potato,Desi,FAQ,1200,1300,1250,2020-01-21,2020-01
2020-01,Agra,Jarar,Potato,Desi,FAQ,1200,1300,1250,2020-01-20,2020-01
2020-01,Agra,Jarar,Potato,Desi,FAQ,1000,1100,1050,2020-01-19,2020-01
2020-01,Agra,Jarar,Potato,Desi,FAQ,1200,1280,1240,2020-01-17,2020-01
2020-01,Agra,Jarar,Potato,Desi,FAQ,1200,1280,1240,2020-01-16,2020-01
2020-01,Agra,Jarar,Potato,Desi,FAQ,1200,1280,1240,2020-01-15,2020-01
2020-01,Agra,Jarar,Potato,Desi,FAQ,1200,1280,1240,2020-01-14,2020-01
2020-01,Agra,Jarar,Potato,Desi,FAQ,1200,1280,1240,2020-01-13,2020-01
2020-01,Agra,Jarar,Potato,Desi,FAQ,1200,1300,1250,2020-01-12,2020-01
2020-01,Agra,Jarar,Potato,Desi,FAQ,1200,1300,1250,2020-01-10,2020-01
2020-01,Agra,Jarar,Potato,Desi,FAQ,1180,1250,1200,2020-01-09,2020-01
2020-01,Agra,Jarar,Potato,Desi,FAQ,1200,1280,1240,2020-01-07,2020-01
2020-01,Agra,Jarar,Potato,Desi,FAQ,1180,1250,1200,2020-01-06,2020-01
2020-01,Agra,Jarar,Potato,Desi,FAQ,1200,1300,1250,2020-01-05,2020-01
2020-01,Agra,Jarar,Potato,Desi,FAQ,1200,1280,1240,2020-01-03,2020-01
2020-01,Agra,Jarar,Potato,Desi,FAQ,1200,1300,1250,2020-01-02,2020-01
2020-01,Agra,Jarar,Potato,Desi,FAQ,1200,1300,1250,2020-01-01,2020-01
2020-12,Agra,Khairagarh,Potato,Desi,FAQ,1100,1200,1150,2020-12-31,2020-12
2020-12,Agra,Khairagarh,Potato,Desi,FAQ,1100,1200,1150,2020-12-30,2020-12
2020-12,Agra,Khairagarh,Potato,Desi,FAQ,1500,1600,1550,2020-12-29,2020-12
2020-12,Agra,Khairagarh,Potato,Desi,FAQ,1500,1600,1550,2020-12-28,2020-12
2020-12,Agra,Khairagarh,Potato,Desi,FAQ,1500,1600,1550,2020-12-27,2020-12
2020-12,Agra,Khairagarh,Potato,Desi,FAQ,1500,1600,1550,2020-12-26,2020-12
2020-12,Agra,Khairagarh,Potato,Desi,FAQ,1500,1600,1550,2020-12-25,2020-12
2020-12,Agra,Khairagarh,Potato,Desi,FAQ,1500,1600,1550,2020-12-24,2020-12
2020-12,Agra,Khairagarh,Potato,Desi,FAQ,1500,1600,1550,2020-12-23,2020-12
2020-12,Agra,Khairagarh,Potato,Desi,FAQ,1100,1200,1150,2020-12-22,2020-12
2020-12,Agra,Khairagarh,Potato,Desi,FAQ,1100,1200,1150,2020-12-21,2020-12
2020-12,Agra,Khairagarh,Potato,Desi,FAQ,1500,1600,1550,2020-12-20,2020-12
2020-12,Agra,Khairagarh,Potato,Desi,FAQ,1500,1600,1550,2020-12-19,2020-12
2020-12,Agra,Khairagarh,Potato,Desi,FAQ,1500,1600,1550,2020-12-18,2020-12
2020-12,Agra,Khairagarh,Potato,Desi,FAQ,1500,1600,1550,2020-12-17,2020-12
2020-12,Agra,Khairagarh,Potato,Desi,FAQ,1500,1600,1550,2020-12-16,2020-12
2020-12,Agra,Khairagarh,Potato,Desi,FAQ,1500,1600,1550,2020-12-14,2020-12
2020-12,Agra,Khairagarh,Potato,Desi,FAQ,1500,1600,1550,2020-12-13,2020-12
2020-12,Agra,Khairagarh,Potato,Desi,FAQ,1500,1600,1550,2020-12-12,2020-12
2020-12,Agra,Khairagarh,Potato,Desi,FAQ,1600,1800,1700,2020-12-11,2020-12
2020-12,Agra,Khairagarh,Potato,Desi,FAQ,1900,2000,1950,2020-12-10,2020-12
2020-12,Agra,Khairagarh,Potato,Desi,FAQ,1900,2000,1950,2020-12-09,2020-12
2020-12,Agra,Khairagarh,Potato,Desi,FAQ,1900,2000,1950,2020-12-08,2020-12
2020-12,Agra,Khairagarh,Potato,Desi,FAQ,1900,2000,1950,2020-12-07,2020-12
2020-12,Agra,Khairagarh,Potato,Desi,FAQ,1900,2000,1950,2020-12-06,2020-12
2020-12,Agra,Khairagarh,Potato,Desi,FAQ,1900,2000,1950,2020-12-05,2020-12
2020-12,Agra,Khairagarh,Potato,Desi,FAQ,1900,2000,1950,2020-12-04,2020-12
2020-12,Agra,Khairagarh,Potato,Desi,FAQ,2700,2900,2800,2020-12-03,2020-12
2020-12,Agra,Khairagarh,Potato,Desi,FAQ,2800,2900,2850,2020-12-02,2020-12
2020-12,Agra,Khairagarh,Potato,Desi,FAQ,2900,3000,2950,2020-12-01,2020-12
2020-11,Agra,Khairagarh,Potato,Desi,FAQ,2800,3000,2900,2020-11-30,2020-11
2020-11,Agra,Khairagarh,Potato,Desi,FAQ,2800,3000,2900,2020-11-29,2020-11
2020-11,Agra,Khairagarh,Potato,Desi,FAQ,2800,3000,2900,2020-11-24,2020-11
2020-07,Agra,Khairagarh,Potato,Desi,FAQ,1100,1200,1150,2020-07-07,2020-07
2020-07,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-07-06,2020-07
2020-07,Agra,Khairagarh,Potato,Desi,FAQ,1100,1200,1150,2020-07-04,2020-07
2020-06,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-06-30,2020-06
2020-06,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-06-29,2020-06
2020-06,Agra,Khairagarh,Potato,Desi,FAQ,1100,1200,1150,2020-06-28,2020-06
2020-06,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-06-27,2020-06
2020-06,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-06-26,2020-06
2020-06,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-06-25,2020-06
2020-06,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-06-24,2020-06
2020-06,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-06-23,2020-06
2020-06,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-06-19,2020-06
2020-06,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-06-18,2020-06
2020-06,Agra,Khairagarh,Potato,Desi,FAQ,1100,1200,1150,2020-06-17,2020-06
2020-06,Agra,Khairagarh,Potato,Desi,FAQ,1100,1200,1150,2020-06-16,2020-06
2020-06,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-06-15,2020-06
2020-06,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-06-14,2020-06
2020-06,Agra,Khairagarh,Potato,Desi,FAQ,1200,1300,1250,2020-06-13,2020-06
2020-06,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-06-12,2020-06
2020-06,Agra,Khairagarh,Potato,Desi,FAQ,1100,1200,1150,2020-06-11,2020-06
2020-06,Agra,Khairagarh,Potato,Desi,FAQ,1100,1200,1150,2020-06-10,2020-06
2020-06,Agra,Khairagarh,Potato,Desi,FAQ,1100,1200,1150,2020-06-09,2020-06
2020-06,Agra,Khairagarh,Potato,Desi,FAQ,1200,1300,1250,2020-06-08,2020-06
2020-06,Agra,Khairagarh,Potato,Desi,FAQ,1100,1200,1150,2020-06-07,2020-06
2020-06,Agra,Khairagarh,Potato,Desi,FAQ,1100,1200,1150,2020-06-05,2020-06
2020-06,Agra,Khairagarh,Potato,Desi,FAQ,1100,1200,1150,2020-06-04,2020-06
2020-06,Agra,Khairagarh,Potato,Desi,FAQ,1100,1200,1150,2020-06-03,2020-06
2020-06,Agra,Khairagarh,Potato,Desi,FAQ,1200,1300,1250,2020-06-02,2020-06
2020-06,Agra,Khairagarh,Potato,Desi,FAQ,1100,1200,1150,2020-06-01,2020-06
2020-05,Agra,Khairagarh,Potato,Desi,FAQ,1100,1200,1150,2020-05-31,2020-05
2020-05,Agra,Khairagarh,Potato,Desi,FAQ,1100,1200,1150,2020-05-30,2020-05
2020-05,Agra,Khairagarh,Potato,Desi,FAQ,1100,1200,1150,2020-05-29,2020-05
2020-05,Agra,Khairagarh,Potato,Desi,FAQ,1100,1200,1150,2020-05-27,2020-05
2020-05,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-05-26,2020-05
2020-05,Agra,Khairagarh,Potato,Desi,FAQ,1200,1300,1250,2020-05-25,2020-05
2020-05,Agra,Khairagarh,Potato,Desi,FAQ,1100,1200,1150,2020-05-24,2020-05
2020-05,Agra,Khairagarh,Potato,Desi,FAQ,1100,1200,1150,2020-05-22,2020-05
2020-05,Agra,Khairagarh,Potato,Desi,FAQ,1200,1300,1250,2020-05-21,2020-05
2020-05,Agra,Khairagarh,Potato,Desi,FAQ,1100,1200,1150,2020-05-20,2020-05
2020-05,Agra,Khairagarh,Potato,Desi,FAQ,1100,1200,1150,2020-05-19,2020-05
2020-05,Agra,Khairagarh,Potato,Desi,FAQ,1200,1300,1250,2020-05-18,2020-05
2020-05,Agra,Khairagarh,Potato,Desi,FAQ,1400,1500,1450,2020-05-17,2020-05
2020-05,Agra,Khairagarh,Potato,Desi,FAQ,1300,1400,1350,2020-05-13,2020-05
2020-05,Agra,Khairagarh,Potato,Desi,FAQ,1400,1500,1450,2020-05-12,2020-05
2020-05,Agra,Khairagarh,Potato,Desi,FAQ,1400,1500,1450,2020-05-11,2020-05
2020-05,Agra,Khairagarh,Potato,Desi,FAQ,1400,1500,1450,2020-05-10,2020-05
2020-05,Agra,Khairagarh,Potato,Desi,FAQ,1400,1500,1450,2020-05-09,2020-05
2020-05,Agra,Khairagarh,Potato,Desi,FAQ,1300,1400,1350,2020-05-08,2020-05
2020-05,Agra,Khairagarh,Potato,Desi,FAQ,1400,1500,1450,2020-05-07,2020-05
2020-05,Agra,Khairagarh,Potato,Desi,FAQ,1400,1500,1450,2020-05-06,2020-05
2020-05,Agra,Khairagarh,Potato,Desi,FAQ,1400,1500,1450,2020-05-05,2020-05
2020-05,Agra,Khairagarh,Potato,Desi,FAQ,1400,1500,1450,2020-05-04,2020-05
2020-05,Agra,Khairagarh,Potato,Desi,FAQ,1400,1500,1450,2020-05-03,2020-05
2020-05,Agra,Khairagarh,Potato,Desi,FAQ,1400,1500,1450,2020-05-02,2020-05
2020-05,Agra,Khairagarh,Potato,Desi,FAQ,1400,1500,1450,2020-05-01,2020-05
2020-04,Agra,Khairagarh,Potato,Desi,FAQ,1400,1500,1450,2020-04-30,2020-04
2020-04,Agra,Khairagarh,Potato,Desi,FAQ,1400,1500,1450,2020-04-29,2020-04
2020-04,Agra,Khairagarh,Potato,Desi,FAQ,1400,1500,1450,2020-04-28,2020-04
2020-04,Agra,Khairagarh,Potato,Desi,FAQ,1400,1500,1450,2020-04-27,2020-04
2020-04,Agra,Khairagarh,Potato,Desi,FAQ,1450,1550,1500,2020-04-25,2020-04
2020-04,Agra,Khairagarh,Potato,Desi,FAQ,1400,1500,1450,2020-04-22,2020-04
2020-04,Agra,Khairagarh,Potato,Desi,FAQ,1400,1500,1450,2020-04-21,2020-04
2020-04,Agra,Khairagarh,Potato,Desi,FAQ,1400,1500,1450,2020-04-20,2020-04
2020-04,Agra,Khairagarh,Potato,Desi,FAQ,1400,1500,1450,2020-04-19,2020-04
2020-04,Agra,Khairagarh,Potato,Desi,FAQ,1400,1500,1450,2020-04-18,2020-04
2020-04,Agra,Khairagarh,Potato,Desi,FAQ,1400,1500,1450,2020-04-14,2020-04
2020-04,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-04-13,2020-04
2020-04,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-04-12,2020-04
2020-04,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-04-11,2020-04
2020-04,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-04-10,2020-04
2020-04,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-04-09,2020-04
2020-04,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-04-08,2020-04
2020-04,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-04-07,2020-04
2020-04,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-04-06,2020-04
2020-04,Agra,Khairagarh,Potato,Desi,FAQ,850,950,900,2020-04-05,2020-04
2020-04,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-04-04,2020-04
2020-04,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-04-03,2020-04
2020-04,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-04-02,2020-04
2020-04,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-04-01,2020-04
2020-03,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-03-31,2020-03
2020-03,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-03-29,2020-03
2020-03,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-03-27,2020-03
2020-03,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-03-26,2020-03
2020-03,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-03-25,2020-03
2020-03,Agra,Khairagarh,Potato,Desi,FAQ,900,1000,950,2020-03-24,2020-03
2020-03,Agra,Khairagarh,Potato,Desi,FAQ,850,950,900,2020-03-21,2020-03
2020-03,Agra,Khairagarh,Potato,Desi,FAQ,900,1000,950,2020-03-20,2020-03
2020-03,Agra,Khairagarh,Potato,Desi,FAQ,900,1000,950,2020-03-19,2020-03
2020-03,Agra,Khairagarh,Potato,Desi,FAQ,800,900,850,2020-03-18,2020-03
2020-03,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-03-17,2020-03
2020-03,Agra,Khairagarh,Potato,Desi,FAQ,900,1000,950,2020-03-16,2020-03
2020-03,Agra,Khairagarh,Potato,Desi,FAQ,850,950,900,2020-03-15,2020-03
2020-03,Agra,Khairagarh,Potato,Desi,FAQ,900,1000,950,2020-03-13,2020-03
2020-03,Agra,Khairagarh,Potato,Desi,FAQ,900,1000,950,2020-03-12,2020-03
2020-03,Agra,Khairagarh,Potato,Desi,FAQ,800,900,850,2020-03-08,2020-03
2020-03,Agra,Khairagarh,Potato,Desi,FAQ,900,1000,950,2020-03-07,2020-03
2020-03,Agra,Khairagarh,Potato,Desi,FAQ,800,900,850,2020-03-06,2020-03
2020-03,Agra,Khairagarh,Potato,Desi,FAQ,800,900,850,2020-03-05,2020-03
2020-03,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-03-04,2020-03
2020-03,Agra,Khairagarh,Potato,Desi,FAQ,850,950,900,2020-03-03,2020-03
2020-03,Agra,Khairagarh,Potato,Desi,FAQ,900,1000,950,2020-03-02,2020-03
2020-03,Agra,Khairagarh,Potato,Desi,FAQ,900,1000,950,2020-03-01,2020-03
2020-02,Agra,Khairagarh,Potato,Desi,FAQ,900,1000,950,2020-02-29,2020-02
2020-02,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-02-28,2020-02
2020-02,Agra,Khairagarh,Potato,Desi,FAQ,900,1000,950,2020-02-27,2020-02
2020-02,Agra,Khairagarh,Potato,Desi,FAQ,800,900,850,2020-02-26,2020-02
2020-02,Agra,Khairagarh,Potato,Desi,FAQ,900,1000,950,2020-02-25,2020-02
2020-02,Agra,Khairagarh,Potato,Desi,FAQ,900,1000,950,2020-02-24,2020-02
2020-02,Agra,Khairagarh,Potato,Desi,FAQ,900,1000,950,2020-02-23,2020-02
2020-02,Agra,Khairagarh,Potato,Desi,FAQ,800,900,850,2020-02-22,2020-02
2020-02,Agra,Khairagarh,Potato,Desi,FAQ,900,1000,950,2020-02-21,2020-02
2020-02,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-02-20,2020-02
2020-02,Agra,Khairagarh,Potato,Desi,FAQ,900,1000,950,2020-02-19,2020-02
2020-02,Agra,Khairagarh,Potato,Desi,FAQ,900,1000,950,2020-02-18,2020-02
2020-02,Agra,Khairagarh,Potato,Desi,FAQ,900,1000,950,2020-02-16,2020-02
2020-02,Agra,Khairagarh,Potato,Desi,FAQ,900,1000,950,2020-02-14,2020-02
2020-02,Agra,Khairagarh,Potato,Desi,FAQ,900,1000,950,2020-02-13,2020-02
2020-02,Agra,Khairagarh,Potato,Desi,FAQ,900,1000,950,2020-02-12,2020-02
2020-02,Agra,Khairagarh,Potato,Desi,FAQ,900,1000,950,2020-02-11,2020-02
2020-02,Agra,Khairagarh,Potato,Desi,FAQ,900,1000,950,2020-02-10,2020-02
2020-02,Agra,Khairagarh,Potato,Desi,FAQ,900,1000,950,2020-02-09,2020-02
2020-02,Agra,Khairagarh,Potato,Desi,FAQ,900,1000,950,2020-02-08,2020-02
2020-02,Agra,Khairagarh,Potato,Desi,FAQ,850,950,900,2020-02-07,2020-02
2020-02,Agra,Khairagarh,Potato,Desi,FAQ,900,1000,950,2020-02-05,2020-02
2020-02,Agra,Khairagarh,Potato,Desi,FAQ,900,1000,950,2020-02-04,2020-02
2020-02,Agra,Khairagarh,Potato,Desi,FAQ,850,950,900,2020-02-03,2020-02
2020-01,Agra,Khairagarh,Potato,Desi,FAQ,850,950,900,2020-01-31,2020-01
2020-01,Agra,Khairagarh,Potato,Desi,FAQ,900,1000,950,2020-01-30,2020-01
2020-01,Agra,Khairagarh,Potato,Desi,FAQ,900,1000,950,2020-01-29,2020-01
2020-01,Agra,Khairagarh,Potato,Desi,FAQ,900,1000,950,2020-01-28,2020-01
2020-01,Agra,Khairagarh,Potato,Desi,FAQ,900,1000,950,2020-01-27,2020-01
2020-01,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-01-25,2020-01
2020-01,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-01-24,2020-01
2020-01,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-01-23,2020-01
2020-01,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-01-22,2020-01
2020-01,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-01-21,2020-01
2020-01,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-01-20,2020-01
2020-01,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-01-18,2020-01
2020-01,Agra,Khairagarh,Potato,Desi,FAQ,950,1050,1000,2020-01-17,2020-01
2020-01,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-01-16,2020-01
2020-01,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-01-15,2020-01
2020-01,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-01-13,2020-01
2020-01,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-01-12,2020-01
2020-01,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-01-11,2020-01
2020-01,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-01-10,2020-01
2020-01,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-01-09,2020-01
2020-01,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-01-08,2020-01
2020-01,Agra,Khairagarh,Potato,Desi,FAQ,1000,1100,1050,2020-01-07,2020-01
2020-01,Agra,Khairagarh,Potato,Desi,FAQ,1100,1200,1150,2020-01-06,2020-01
2020-01,Agra,Khairagarh,Potato,Desi,FAQ,1100,1200,1150,2020-01-05,2020-01
2020-01,Agra,Khairagarh,Potato,Desi,FAQ,1000,1200,1100,2020-01-04,2020-01
2020-01,Agra,Khairagarh,Potato,Desi,FAQ,1100,1200,1150,2020-01-03,2020-01
2020-01,Agra,Khairagarh,Potato,Desi,FAQ,1200,1300,1250,2020-01-02,2020-01
2020-01,Agra,Khairagarh,Potato,Desi,FAQ,1200,1300,1250,2020-01-01,2020-01
2020-10,Agra,Samsabad,Potato,Local,FAQ,2700,2800,2750,2020-10-31,2020-10
2020-08,Agra,Samsabad,Potato,Local,FAQ,1950,2050,2000,2020-08-28,2020-08
2020-07,Agra,Samsabad,Potato,Local,FAQ,1400,1600,1500,2020-07-07,2020-07
2020-07,Agra,Samsabad,Potato,Local,FAQ,1300,1500,1400,2020-07-06,2020-07
2020-07,Agra,Samsabad,Potato,Local,FAQ,1100,1300,1200,2020-07-05,2020-07
2020-07,Agra,Samsabad,Potato,Local,FAQ,1100,1300,1200,2020-07-04,2020-07
2020-07,Agra,Samsabad,Potato,Local,FAQ,1100,1300,1200,2020-07-03,2020-07
2020-07,Agra,Samsabad,Potato,Local,FAQ,1100,1300,1200,2020-07-01,2020-07
2020-06,Agra,Samsabad,Potato,Local,FAQ,1100,1300,1200,2020-06-30,2020-06
2020-06,Agra,Samsabad,Potato,Local,FAQ,1100,1300,1200,2020-06-29,2020-06
2020-06,Agra,Samsabad,Potato,Local,FAQ,1100,1300,1200,2020-06-28,2020-06
2020-06,Agra,Samsabad,Potato,Local,FAQ,1100,1300,1200,2020-06-27,2020-06
2020-06,Agra,Samsabad,Potato,Local,FAQ,1100,1300,1200,2020-06-26,2020-06
2020-06,Agra,Samsabad,Potato,Local,FAQ,1100,1300,1200,2020-06-25,2020-06
2020-06,Agra,Samsabad,Potato,Local,FAQ,1100,1300,1200,2020-06-24,2020-06
2020-06,Agra,Samsabad,Potato,Local,FAQ,1100,1300,1200,2020-06-23,2020-06
2020-06,Agra,Samsabad,Potato,Local,FAQ,1100,1300,1200,2020-06-20,2020-06
2020-06,Agra,Samsabad,Potato,Local,FAQ,1100,1300,1200,2020-06-18,2020-06
2020-06,Agra,Samsabad,Potato,Local,FAQ,1100,1400,1200,2020-06-17,2020-06
2020-06,Agra,Samsabad,Potato,Local,FAQ,1000,1400,1200,2020-06-16,2020-06
2020-06,Agra,Samsabad,Potato,Local,FAQ,1100,1400,1200,2020-06-15,2020-06
2020-06,Agra,Samsabad,Potato,Local,FAQ,1100,1400,1200,2020-06-14,2020-06
2020-06,Agra,Samsabad,Potato,Local,FAQ,1100,1300,1200,2020-06-13,2020-06
2020-06,Agra,Samsabad,Potato,Local,FAQ,1100,1300,1200,2020-06-11,2020-06
2020-06,Agra,Samsabad,Potato,Local,FAQ,1100,1300,1200,2020-06-10,2020-06
2020-06,Agra,Samsabad,Potato,Local,FAQ,1100,1300,1200,2020-06-09,2020-06
2020-06,Agra,Samsabad,Potato,Local,FAQ,1100,1300,1200,2020-06-08,2020-06
2020-06,Agra,Samsabad,Potato,Local,FAQ,1000,1300,1200,2020-06-07,2020-06
2020-06,Agra,Samsabad,Potato,Local,FAQ,1000,1200,1200,2020-06-06,2020-06
